,0,1,2
234,-14.670388,7.7254505,-2.1978655
235,-5.158388,-0.1477158,-0.07432038
236,2.4223812,26.259272,7.6113496
237,-0.8666508,-0.72479755,-0.48413265
238,-5.4727545,-0.59955657,1.9876531
239,-5.125652,17.392494,1.9818908
240,-1.2201972,1.5376029,0.49438745
241,-4.0918865,3.1024327,-0.72055805
242,-1.83726,-1.3182417,-3.6833773
243,-0.26597902,1.6669847,0.39609107
244,-8.604358,3.1952229,-2.974088
245,-25.4794,8.191727,-5.35677
246,-7.3699684,9.0303,6.7502685
247,0.12219693,35.666256,2.3884325
248,-0.23660873,8.355879,-1.3916847
249,-2.500314,15.44861,4.5273757
250,-28.751022,20.75103,-22.607338
251,-7.9870358,1.3329108,2.0095503
252,-5.5155206,0.8921462,-2.5244348
253,4.5060234,47.04064,22.814798
254,-5.0793266,3.1272593,-5.179651
255,-41.44285,13.792332,-15.924153
256,-1.2471306,-0.6825446,-1.5146754
257,-2.7482224,-2.9490204,-0.3326332
258,-7.4140635,6.327876,7.2302833
259,0.72116256,28.847279,15.245067
260,16.978708,45.483242,2.1697679
261,-10.592679,4.287448,3.756796
262,-50.34294,18.811337,-2.9366841
263,-2.8586524,-0.43552405,1.4481373
264,-1.6057954,-2.4242291,-1.7083772
265,-24.481043,13.817739,-12.935601
266,-7.0731797,1.4972575,-0.314987
267,-1.280437,-0.2219919,-0.6291696
268,-1.5408087,-0.96964085,-1.6787729
269,-4.5228624,49.65172,-3.6799664
270,-4.8866205,-0.948429,-3.5174255
271,-25.622395,27.145132,14.934996
272,-34.1416,51.39361,-0.8601192
273,-7.4768753,1.9390332,2.4342318
274,-0.71503806,0.9545151,0.5138416
275,-4.177398,-1.6527506,1.3334142
276,-2.7286544,10.725306,-14.388595
277,-22.693708,23.727165,2.9004803
278,-5.126108,3.9456227,1.5181442
279,-24.196241,8.766867,-6.256209
280,-1.9742887,7.2592816,-0.31598878
281,-34.36886,10.297075,-12.3515
